time,T_in,valve,T_set
2019-05-03T00:58:04Z,20.87,0,17.5
2019-05-03T01:03:04Z,20.87,0,17.5
2019-05-03T01:08:04Z,20.87,0,17.5
2019-05-03T01:13:04Z,20.87,0,17.5
2019-05-03T01:18:04Z,20.87,0,17.5
2019-05-03T01:23:04Z,20.87,0,17.5
2019-05-03T01:28:04Z,20.87,0,17.5
2019-05-03T01:33:04Z,20.87,0,17.5
2019-05-03T01:38:04Z,20.87,0,17.5
2019-05-03T01:43:04Z,20.87,0,17.5
2019-05-03T01:48:04Z,20.87,0,17.5
2019-05-03T01:53:04Z,20.87,0,17.5
2019-05-03T01:58:04Z,20.87,0,17.5
2019-05-03T02:03:04Z,20.87,0,17.5
2019-05-03T02:08:04Z,20.87,0,17.5
2019-05-03T02:13:04Z,20.87,0,17.5
2019-05-03T02:18:04Z,20.87,0,17.5
2019-05-03T02:23:04Z,20.87,0,17.5
2019-05-03T02:28:04Z,20.87,0,17.5
2019-05-03T02:33:04Z,20.87,0,17.5
2019-05-03T02:38:04Z,20.87,0,17.5
2019-05-03T02:43:04Z,20.87,0,17.5
2019-05-03T02:48:04Z,20.87,0,17.5
2019-05-03T02:53:04Z,20.87,0,17.5
2019-05-03T02:58:04Z,20.87,0,17.5
2019-05-03T03:03:04Z,20.6,0,17.5
2019-05-03T03:08:04Z,20.6,0,17.5
2019-05-03T03:13:04Z,20.6,0,17.5
2019-05-03T03:18:04Z,20.6,0,17.5
2019-05-03T03:23:04Z,20.6,0,17.5
2019-05-03T03:28:04Z,20.6,0,17.5
2019-05-03T03:33:04Z,20.6,0,17.5
2019-05-03T03:38:04Z,20.6,0,17.5
2019-05-03T03:43:04Z,20.6,0,17.5
2019-05-03T03:48:04Z,20.6,0,17.5
2019-05-03T03:53:04Z,20.6,0,17.5
2019-05-03T03:58:04Z,20.6,0,17.5
2019-05-03T04:03:04Z,20.6,0,17.5
2019-05-03T04:08:04Z,20.6,0,17.5
2019-05-03T04:13:04Z,20.6,0,17.5
2019-05-03T04:18:04Z,20.6,0,17.5
2019-05-03T04:23:04Z,20.6,0,17.5
2019-05-03T04:28:04Z,20.6,0,17.5
2019-05-03T04:33:04Z,20.69,28,22
2019-05-03T04:38:04Z,20.69,24,22
2019-05-03T04:43:04Z,20.69,24,22
2019-05-03T04:48:04Z,20.69,24,22
2019-05-03T04:53:04Z,20.69,29,22
2019-05-03T04:58:04Z,20.69,29,22
2019-05-03T05:03:04Z,20.69,29,22
2019-05-03T05:08:04Z,20.69,24,22
2019-05-03T05:13:04Z,20.69,24,22
2019-05-03T05:18:04Z,21.13,24,22
2019-05-03T05:23:04Z,21.13,20,22
2019-05-03T05:28:04Z,21.13,20,22
2019-05-03T05:33:04Z,21.13,20,22
2019-05-03T05:38:04Z,21.13,20,22
2019-05-03T05:43:04Z,21.13,20,22
2019-05-03T05:48:04Z,21.13,20,22
2019-05-03T05:53:04Z,21.13,20,22
2019-05-03T05:58:04Z,21.13,20,22
2019-05-03T06:03:04Z,21.13,16,22
2019-05-03T06:08:04Z,21.13,16,22
2019-05-03T06:13:04Z,21.67,16,22
2019-05-03T06:18:04Z,21.67,16,22
2019-05-03T06:23:04Z,21.67,16,22
2019-05-03T06:28:04Z,21.67,12,22
2019-05-03T06:33:04Z,21.67,12,22
2019-05-03T06:38:04Z,21.67,12,22
2019-05-03T06:43:04Z,21.67,8,22
2019-05-03T06:48:04Z,21.67,8,22
2019-05-03T06:53:04Z,21.67,8,22
2019-05-03T06:58:04Z,22.2,5,22
2019-05-03T07:03:04Z,22.2,5,22
2019-05-03T07:08:04Z,22.2,1,22
2019-05-03T07:13:04Z,22.2,1,22
2019-05-03T07:18:04Z,22.2,1,22
2019-05-03T07:23:04Z,22.73,1,22
2019-05-03T07:28:04Z,22.73,1,22
2019-05-03T07:33:04Z,22.73,1,22
2019-05-03T07:38:04Z,22.73,1,22
2019-05-03T07:43:04Z,22.73,1,22
2019-05-03T07:48:04Z,22.73,1,22
2019-05-03T07:53:04Z,22.73,1,22
2019-05-03T07:58:04Z,22.73,1,22
2019-05-03T08:03:04Z,23.27,1,22
2019-05-03T08:08:04Z,23.27,1,22
2019-05-03T08:13:04Z,23.27,1,22
2019-05-03T08:18:04Z,23.27,1,22
2019-05-03T08:23:04Z,23.27,1,22
2019-05-03T08:28:04Z,23.54,1,22
2019-05-03T08:33:04Z,23.54,1,22
2019-05-03T08:38:04Z,23.54,1,22
2019-05-03T08:43:04Z,23.54,1,22
2019-05-03T08:48:04Z,23.54,1,22
2019-05-03T08:53:04Z,23.54,1,22
2019-05-03T08:58:04Z,23.54,1,22
2019-05-03T09:03:04Z,23.54,1,22
2019-05-03T09:08:04Z,23.54,1,22
2019-05-03T09:13:04Z,23.45,1,22
2019-05-03T09:18:04Z,23.45,1,22
2019-05-03T09:23:04Z,23.45,1,22
2019-05-03T09:28:04Z,23.45,1,22
2019-05-03T09:33:04Z,23.45,1,22
2019-05-03T09:38:04Z,23.45,1,22
2019-05-03T09:43:04Z,23.45,1,22
2019-05-03T09:48:04Z,23.45,1,22
2019-05-03T09:53:04Z,23.45,1,22
2019-05-03T09:58:04Z,23.45,1,22
2019-05-03T10:03:04Z,23.45,1,22
2019-05-03T10:08:04Z,23.45,1,22
2019-05-03T10:13:04Z,23.27,1,22
2019-05-03T10:18:04Z,23.27,1,22
2019-05-03T10:23:04Z,23.27,1,22
2019-05-03T10:28:04Z,23.27,1,22
2019-05-03T10:33:04Z,23.27,1,22
2019-05-03T10:38:04Z,23.27,1,22
2019-05-03T10:43:04Z,23.27,1,22
2019-05-03T10:48:04Z,23.27,1,22
2019-05-03T10:53:04Z,23.27,1,22
2019-05-03T10:58:04Z,23.27,1,22
2019-05-03T11:03:04Z,23.27,1,22
2019-05-03T11:08:04Z,23.27,1,22
2019-05-03T11:13:04Z,23.27,1,22
2019-05-03T11:18:04Z,23.27,1,22
2019-05-03T11:23:04Z,23.27,1,22
2019-05-03T11:28:04Z,23.27,1,22
2019-05-03T11:33:04Z,23.27,1,22
2019-05-03T11:38:04Z,23.27,1,22
2019-05-03T11:43:04Z,23.27,1,22
2019-05-03T11:48:04Z,23.27,1,22
2019-05-03T11:53:04Z,23.27,1,22
2019-05-03T11:58:04Z,23.27,1,22
2019-05-03T12:03:04Z,23.27,1,22
2019-05-03T12:08:04Z,23.27,1,22
2019-05-03T12:13:04Z,23.27,1,22
2019-05-03T12:18:04Z,23.27,1,22
2019-05-03T12:23:04Z,22.73,1,22
2019-05-03T12:28:04Z,22.73,1,22
2019-05-03T12:33:04Z,22.73,1,22
2019-05-03T12:38:04Z,22.73,1,22
2019-05-03T12:43:04Z,22.73,1,22
2019-05-03T12:48:04Z,22.73,1,22
2019-05-03T12:53:04Z,22.73,1,22
2019-05-03T12:58:04Z,22.73,1,22
2019-05-03T13:03:04Z,22.73,1,22
2019-05-03T13:08:04Z,22.73,1,22
2019-05-03T13:13:04Z,22.73,1,22
2019-05-03T13:18:04Z,22.56,1,22
2019-05-03T13:23:04Z,22.56,1,22
2019-05-03T13:28:04Z,22.56,1,22
2019-05-03T13:33:04Z,22.56,1,22
2019-05-03T13:38:04Z,22.56,1,22
2019-05-03T13:43:04Z,22.56,1,22
2019-05-03T13:48:04Z,22.56,1,22
2019-05-03T13:53:04Z,22.56,1,22
2019-05-03T13:58:04Z,22.56,1,22
2019-05-03T14:03:04Z,22.56,1,22
2019-05-03T14:08:04Z,22.56,1,22
2019-05-03T14:13:04Z,22.56,1,22
2019-05-03T14:18:04Z,22.56,1,22
2019-05-03T14:23:04Z,22.56,1,22
2019-05-03T14:28:04Z,22.56,1,22
2019-05-03T14:33:04Z,22.56,1,22
2019-05-03T14:38:04Z,22.56,1,22
2019-05-03T14:43:04Z,22.56,1,22
2019-05-03T14:48:04Z,22.2,1,22
2019-05-03T14:53:04Z,22.2,1,22
2019-05-03T14:58:04Z,22.2,1,22
2019-05-03T15:03:04Z,22.2,1,22
2019-05-03T15:08:04Z,22.2,1,22
2019-05-03T15:13:04Z,22.2,1,22
2019-05-03T15:18:04Z,22.2,1,22
2019-05-03T15:23:04Z,22.11,1,22
2019-05-03T15:28:04Z,22.11,1,22
2019-05-03T15:33:04Z,22.11,1,17.5
2019-05-03T15:38:04Z,22.11,1,17.5
2019-05-03T15:43:04Z,22.11,1,17.5
2019-05-03T15:48:04Z,22.11,1,17.5
2019-05-03T15:53:04Z,22.11,1,17.5
2019-05-03T15:58:04Z,22.11,1,17.5
2019-05-03T16:03:04Z,22.11,1,17.5
2019-05-03T16:08:04Z,22.11,1,17.5
2019-05-03T16:13:04Z,22.11,1,17.5
2019-05-03T16:18:04Z,22.11,1,17.5
2019-05-03T16:23:04Z,22.11,1,17.5
2019-05-03T16:28:04Z,22.11,1,17.5
2019-05-03T16:33:04Z,22.11,1,17.5
2019-05-03T16:38:04Z,22.11,1,17.5
2019-05-03T16:43:04Z,22.11,1,17.5
2019-05-03T16:48:04Z,22.11,1,17.5
2019-05-03T16:53:04Z,22.11,1,17.5
2019-05-03T16:58:04Z,22.11,1,17.5
2019-05-03T17:03:04Z,22.11,1,17.5
2019-05-03T17:08:04Z,22.11,1,17.5
2019-05-03T17:13:04Z,22.11,1,17.5
2019-05-03T17:18:04Z,22.11,1,17.5
2019-05-03T17:23:04Z,22.11,1,17.5
2019-05-03T17:28:04Z,21.67,1,17.5
2019-05-03T17:33:04Z,21.67,1,17.5
2019-05-03T17:38:04Z,21.67,1,17.5
2019-05-03T17:43:04Z,21.67,1,17.5
2019-05-03T17:48:04Z,21.67,1,17.5
2019-05-03T17:53:04Z,21.67,1,17.5
2019-05-03T17:58:04Z,21.67,1,17.5
2019-05-03T18:03:04Z,21.67,1,17.5
2019-05-03T18:08:04Z,21.67,1,17.5
2019-05-03T18:13:04Z,21.49,1,17.5
2019-05-03T18:18:04Z,21.49,1,17.5
2019-05-03T18:23:04Z,21.49,1,17.5
2019-05-03T18:28:04Z,21.49,1,17.5
2019-05-03T18:33:04Z,21.49,1,17.5
2019-05-03T18:38:04Z,21.49,1,17.5
2019-05-03T18:43:04Z,21.49,1,17.5
2019-05-03T18:48:04Z,21.49,1,17.5
2019-05-03T18:53:04Z,21.49,1,17.5
2019-05-03T18:58:04Z,21.49,1,17.5
2019-05-03T19:03:04Z,21.49,1,17.5
2019-05-03T19:08:04Z,21.49,1,17.5
2019-05-03T19:13:04Z,21.49,1,17.5
2019-05-03T19:18:04Z,21.49,1,17.5
2019-05-03T19:23:04Z,21.49,1,17.5
2019-05-03T19:28:04Z,21.49,1,17.5
2019-05-03T19:33:04Z,21.49,1,17.5
2019-05-03T19:38:04Z,21.49,1,17.5
2019-05-03T19:43:04Z,21.13,1,17.5
2019-05-03T19:48:04Z,21.13,1,17.5
2019-05-03T19:53:04Z,21.13,1,17.5
2019-05-03T19:58:04Z,21.13,1,17.5
2019-05-03T20:03:04Z,21.13,1,17.5
2019-05-03T20:08:04Z,21.13,1,17.5
2019-05-03T20:13:04Z,21.13,1,17.5
2019-05-03T20:18:04Z,21.13,1,17.5
2019-05-03T20:23:04Z,21.13,1,17.5
2019-05-03T20:28:04Z,21.13,1,17.5
2019-05-03T20:33:04Z,21.13,1,17.5
2019-05-03T20:38:04Z,21.13,1,17.5
2019-05-03T20:43:04Z,21.13,1,17.5
2019-05-03T20:48:04Z,21.13,1,17.5
2019-05-03T20:53:04Z,21.13,1,17.5
2019-05-03T20:58:04Z,21.13,1,17.5
2019-05-03T21:03:04Z,21.13,1,17.5
2019-05-03T21:08:04Z,21.13,1,17.5
2019-05-03T21:13:04Z,21.13,1,17.5
2019-05-03T21:18:04Z,21.13,1,17.5
2019-05-03T21:23:04Z,21.13,1,17.5
2019-05-03T21:28:04Z,21.13,1,17.5
2019-05-03T21:33:04Z,21.13,1,17.5
2019-05-03T21:38:04Z,21.13,1,17.5
2019-05-03T21:43:04Z,21.13,1,17.5
2019-05-03T21:48:04Z,21.13,1,17.5
2019-05-03T21:53:04Z,21.13,1,17.5
2019-05-03T21:58:04Z,20.78,1,17.5
2019-05-03T22:03:04Z,20.78,1,17.5
2019-05-03T22:08:04Z,20.78,1,17.5
2019-05-03T22:13:04Z,20.78,1,17.5
2019-05-03T22:18:04Z,20.78,1,17.5
2019-05-03T22:23:04Z,20.78,1,17.5
2019-05-03T22:28:04Z,20.78,1,17.5
2019-05-03T22:33:04Z,20.78,1,17.5
2019-05-03T22:38:04Z,20.78,1,17.5
2019-05-03T22:43:04Z,20.78,1,17.5
2019-05-03T22:48:04Z,20.78,1,17.5
2019-05-03T22:53:04Z,20.78,1,17.5
2019-05-03T22:58:04Z,20.78,1,17.5
2019-05-03T23:03:04Z,20.78,1,17.5
2019-05-03T23:08:04Z,20.78,1,17.5
2019-05-03T23:13:04Z,20.78,1,17.5
2019-05-03T23:18:04Z,20.6,1,17.5
2019-05-03T23:23:04Z,20.6,1,17.5
2019-05-03T23:28:04Z,20.6,1,17.5
2019-05-03T23:33:04Z,20.6,1,17.5
2019-05-03T23:38:04Z,20.6,1,17.5
2019-05-03T23:43:04Z,20.6,1,17.5
2019-05-03T23:48:04Z,20.6,1,17.5
2019-05-03T23:53:04Z,20.6,1,17.5
2019-05-03T23:58:04Z,20.6,1,17.5
2019-05-04T00:03:04Z,20.6,1,17.5
2019-05-04T00:08:04Z,20.6,1,17.5
2019-05-04T00:13:04Z,20.6,1,17.5
2019-05-04T00:18:04Z,20.52,1,17.5
2019-05-04T00:23:04Z,20.52,1,17.5
2019-05-04T00:28:04Z,20.52,1,17.5
2019-05-04T00:33:04Z,20.52,1,17.5
2019-05-04T00:38:04Z,20.52,1,17.5
2019-05-04T00:43:04Z,20.52,1,17.5
2019-05-04T00:48:04Z,20.52,1,17.5
2019-05-04T00:53:04Z,20.52,1,17.5
2019-05-04T00:58:04Z,20.52,1,17.5
2019-05-04T01:03:04Z,20.52,1,17.5
2019-05-04T01:08:04Z,20.52,1,17.5
2019-05-04T01:13:04Z,20.52,1,17.5
2019-05-04T01:18:04Z,20.52,1,17.5
2019-05-04T01:23:04Z,20.52,1,17.5
2019-05-04T01:28:04Z,20.52,1,17.5
2019-05-04T01:33:04Z,20.52,1,17.5
2019-05-04T01:38:04Z,20.52,1,17.5
2019-05-04T01:43:04Z,20.52,1,17.5
2019-05-04T01:48:04Z,20.52,1,17.5
2019-05-04T01:53:04Z,20.52,1,17.5
2019-05-04T01:58:04Z,20.52,1,17.5
2019-05-04T02:03:04Z,20.52,1,17.5
2019-05-04T02:08:04Z,20.52,1,17.5
2019-05-04T02:13:04Z,20.52,1,17.5
2019-05-04T02:18:04Z,20.52,1,17.5
2019-05-04T02:23:04Z,20.52,1,17.5
2019-05-04T02:28:04Z,20.52,1,17.5
2019-05-04T02:33:04Z,20.52,1,17.5
2019-05-04T02:38:04Z,20.52,1,17.5
2019-05-04T02:43:04Z,20.25,1,17.5
2019-05-04T02:48:04Z,20.25,1,17.5
2019-05-04T02:53:04Z,20.25,1,17.5
2019-05-04T02:58:04Z,20.25,1,17.5
2019-05-04T03:03:04Z,20.25,1,17.5
2019-05-04T03:08:04Z,20.25,1,17.5
2019-05-04T03:13:04Z,20.25,1,17.5
2019-05-04T03:18:04Z,20.25,1,17.5
2019-05-04T03:23:04Z,20.25,1,17.5
2019-05-04T03:28:04Z,20.25,1,17.5
2019-05-04T03:33:04Z,20.25,1,17.5
2019-05-04T03:38:04Z,20.25,1,17.5
2019-05-04T03:43:04Z,20.25,1,17.5
2019-05-04T03:48:04Z,20.25,1,17.5
2019-05-04T03:53:04Z,20.25,1,17.5
2019-05-04T03:58:04Z,20.25,1,17.5
2019-05-04T04:03:04Z,20.25,1,17.5
2019-05-04T04:08:04Z,20.25,1,17.5
2019-05-04T04:13:04Z,20.25,1,17.5
2019-05-04T04:18:04Z,20.25,1,17.5
2019-05-04T04:23:04Z,20.25,1,17.5
2019-05-04T04:28:04Z,20.25,1,17.5
2019-05-04T04:33:04Z,20.25,1,17.5
2019-05-04T04:38:04Z,20.25,1,17.5
2019-05-04T04:43:04Z,20.25,1,17.5
2019-05-04T04:48:04Z,20.25,1,17.5
2019-05-04T04:53:04Z,20.25,1,17.5
2019-05-04T04:58:04Z,20.25,1,17.5
2019-05-04T05:03:04Z,20.25,1,17.5
2019-05-04T05:08:04Z,20.25,1,17.5
2019-05-04T05:13:04Z,20.25,1,17.5
2019-05-04T05:18:04Z,20.25,1,17.5
2019-05-04T05:23:04Z,20.25,1,17.5
2019-05-04T05:28:04Z,20.25,1,17.5
2019-05-04T05:33:04Z,20.25,1,17.5
2019-05-04T05:38:04Z,20.25,1,17.5
2019-05-04T05:43:04Z,20.25,1,17.5
2019-05-04T05:48:04Z,20.25,1,17.5
2019-05-04T05:53:04Z,20.25,1,17.5
2019-05-04T05:58:04Z,20.25,1,17.5
2019-05-04T06:03:04Z,20.25,1,17.5
2019-05-04T06:08:04Z,20.25,1,17.5
2019-05-04T06:13:04Z,20.25,1,17.5
2019-05-04T06:18:04Z,20.25,1,17.5
2019-05-04T06:23:04Z,20.25,1,17.5
2019-05-04T06:28:04Z,20.25,1,17.5
2019-05-04T06:33:04Z,20.25,1,17.5
2019-05-04T06:38:04Z,20.25,1,17.5
2019-05-04T06:43:04Z,20.25,1,17.5
2019-05-04T06:48:04Z,20.25,1,17.5
2019-05-04T06:53:04Z,20.25,1,17.5
2019-05-04T06:58:04Z,20.25,1,17.5
2019-05-04T07:03:04Z,20.25,1,17.5
2019-05-04T07:08:04Z,20.25,1,17.5
2019-05-04T07:13:04Z,20.25,1,17.5
2019-05-04T07:18:04Z,20.25,1,17.5
2019-05-04T07:23:04Z,20.25,1,17.5
2019-05-04T07:28:04Z,20.25,1,17.5
2019-05-04T07:33:04Z,20.69,1,17.5
2019-05-04T07:38:04Z,20.69,1,17.5
2019-05-04T07:43:04Z,20.69,1,17.5
2019-05-04T07:48:04Z,20.69,1,17.5
2019-05-04T07:53:04Z,20.69,1,17.5
2019-05-04T07:58:04Z,20.69,1,17.5
2019-05-04T08:03:04Z,20.78,1,17.5
2019-05-04T08:08:04Z,20.78,1,17.5
2019-05-04T08:13:04Z,20.78,1,17.5
2019-05-04T08:18:04Z,20.78,1,17.5
2019-05-04T08:23:04Z,20.78,1,17.5
2019-05-04T08:28:04Z,20.78,1,17.5
2019-05-04T08:33:04Z,20.78,1,17.5
2019-05-04T08:38:04Z,20.78,1,17.5
2019-05-04T08:43:04Z,20.78,1,17.5
2019-05-04T08:48:04Z,20.78,1,17.5
2019-05-04T08:53:04Z,20.78,1,17.5
2019-05-04T08:58:04Z,21.13,1,17.5
2019-05-04T09:03:04Z,21.13,1,17.5
2019-05-04T09:08:04Z,21.05,1,17.5
2019-05-04T09:13:04Z,21.05,1,17.5
2019-05-04T09:18:04Z,21.05,1,17.5
2019-05-04T09:23:04Z,21.05,1,17.5
2019-05-04T09:28:04Z,21.05,1,17.5
2019-05-04T09:33:04Z,21.05,1,17.5
2019-05-04T09:38:04Z,21.05,1,17.5
2019-05-04T09:43:04Z,21.05,1,17.5
2019-05-04T09:48:04Z,21.05,1,17.5
2019-05-04T09:53:04Z,21.05,1,17.5
2019-05-04T09:58:04Z,21.05,1,17.5
2019-05-04T10:03:04Z,21.05,1,17.5
2019-05-04T10:08:04Z,21.05,1,17.5
2019-05-04T10:13:04Z,21.05,1,17.5
2019-05-04T10:18:04Z,21.05,1,17.5
2019-05-04T10:23:04Z,21.05,1,17.5
2019-05-04T10:28:04Z,21.05,1,17.5
2019-05-04T10:33:04Z,21.05,1,17.5
2019-05-04T10:38:04Z,21.05,1,17.5
2019-05-04T10:43:04Z,21.05,1,17.5
2019-05-04T10:48:04Z,21.05,1,17.5
2019-05-04T10:53:04Z,21.05,1,17.5
2019-05-04T10:58:04Z,20.6,1,17.5
2019-05-04T11:03:04Z,20.6,1,17.5
2019-05-04T11:08:04Z,20.6,1,17.5
2019-05-04T11:13:04Z,20.6,1,17.5
2019-05-04T11:18:04Z,20.6,1,17.5
2019-05-04T11:23:04Z,20.6,1,17.5
2019-05-04T11:28:04Z,20.6,1,17.5
2019-05-04T11:33:04Z,20.6,1,17.5
2019-05-04T11:38:04Z,20.6,1,17.5
2019-05-04T11:43:04Z,20.6,1,17.5
2019-05-04T11:48:04Z,20.6,1,17.5
2019-05-04T11:53:04Z,20.6,1,17.5
2019-05-04T11:58:04Z,20.6,1,17.5
2019-05-04T12:03:04Z,20.6,1,17.5
2019-05-04T12:08:04Z,20.6,1,17.5
2019-05-04T12:13:04Z,20.6,1,17.5
2019-05-04T12:18:04Z,20.6,1,17.5
2019-05-04T12:23:04Z,20.6,1,17.5
2019-05-04T12:28:04Z,20.6,1,17.5
2019-05-04T12:33:04Z,20.6,1,17.5
2019-05-04T12:38:04Z,20.6,1,17.5
2019-05-04T12:43:04Z,20.6,1,17.5
2019-05-04T12:48:04Z,20.6,1,17.5
2019-05-04T12:53:04Z,20.6,1,17.5
2019-05-04T12:58:04Z,20.6,1,17.5
2019-05-04T13:03:04Z,20.6,1,17.5
2019-05-04T13:08:04Z,20.6,1,17.5
2019-05-04T13:13:04Z,20.6,1,17.5
2019-05-04T13:18:04Z,20.6,1,17.5
2019-05-04T13:23:04Z,20.6,1,17.5
2019-05-04T13:28:04Z,20.6,1,17.5
2019-05-04T13:33:04Z,20.6,1,17.5
2019-05-04T13:38:04Z,20.6,1,17.5
2019-05-04T13:43:04Z,20.6,1,17.5
2019-05-04T13:48:04Z,20.6,1,17.5
2019-05-04T13:53:04Z,20.16,1,17.5
2019-05-04T13:58:04Z,20.16,1,17.5
2019-05-04T14:03:04Z,20.16,1,17.5
2019-05-04T14:08:04Z,20.16,1,17.5
2019-05-04T14:13:04Z,20.16,1,17.5
2019-05-04T14:18:04Z,20.16,1,17.5
2019-05-04T14:23:04Z,20.07,1,17.5
2019-05-04T14:28:04Z,20.07,1,17.5
2019-05-04T14:33:04Z,20.07,1,17.5
2019-05-04T14:38:04Z,20.07,1,17.5
2019-05-04T14:43:04Z,20.07,1,17.5
2019-05-04T14:48:04Z,20.07,1,17.5
2019-05-04T14:53:04Z,20.07,1,17.5
2019-05-04T14:58:04Z,20.07,1,17.5
2019-05-04T15:03:04Z,20.07,1,17.5
2019-05-04T15:08:04Z,20.07,1,17.5
2019-05-04T15:13:04Z,20.07,1,17.5
2019-05-04T15:18:04Z,20.07,1,17.5
2019-05-04T15:23:04Z,20.07,1,17.5
2019-05-04T15:28:04Z,20.07,1,17.5
2019-05-04T15:33:04Z,20.07,1,17.5
2019-05-04T15:38:04Z,20.07,1,17.5
2019-05-04T15:43:04Z,19.99,1,17.5
2019-05-04T15:48:04Z,19.99,1,17.5
2019-05-04T15:53:04Z,19.99,1,17.5
2019-05-04T15:58:04Z,19.99,1,17.5
2019-05-04T16:03:04Z,19.99,1,17.5
2019-05-04T16:08:04Z,19.99,1,17.5
2019-05-04T16:13:04Z,19.99,1,17.5
2019-05-04T16:18:04Z,19.99,1,17.5
2019-05-04T16:23:04Z,19.99,1,17.5
2019-05-04T16:28:04Z,19.99,1,17.5
2019-05-04T16:33:04Z,19.99,1,17.5
2019-05-04T16:38:04Z,19.99,1,17.5
2019-05-04T16:43:04Z,19.99,1,17.5
2019-05-04T16:48:04Z,19.99,1,17.5
2019-05-04T16:53:04Z,19.99,1,17.5
2019-05-04T16:58:04Z,19.99,1,17.5
2019-05-04T17:03:04Z,19.99,1,17.5
2019-05-04T17:08:04Z,19.99,1,17.5
2019-05-04T17:13:04Z,19.99,1,17.5
2019-05-04T17:18:04Z,19.99,1,17.5
2019-05-04T17:23:04Z,19.99,1,17.5
2019-05-04T17:28:04Z,19.99,1,17.5
2019-05-04T17:33:04Z,19.99,1,17.5
2019-05-04T17:38:04Z,19.63,1,17.5
2019-05-04T17:43:04Z,19.63,1,17.5
2019-05-04T17:48:04Z,19.63,1,17.5
2019-05-04T17:53:04Z,19.63,1,17.5
2019-05-04T17:58:04Z,19.54,1,17.5
2019-05-04T18:03:04Z,19.54,1,17.5
2019-05-04T18:08:04Z,19.54,1,17.5
2019-05-04T18:13:04Z,19.54,1,17.5
2019-05-04T18:18:04Z,19.54,1,17.5
2019-05-04T18:23:04Z,19.54,1,17.5
2019-05-04T18:28:04Z,19.54,1,17.5
2019-05-04T18:33:04Z,19.54,1,17.5
2019-05-04T18:38:04Z,19.54,1,17.5
2019-05-04T18:43:04Z,19.54,1,17.5
2019-05-04T18:48:04Z,19.54,1,17.5
2019-05-04T18:53:04Z,19.54,1,17.5
2019-05-04T18:58:04Z,19.54,1,17.5
2019-05-04T19:03:04Z,19.54,1,17.5
2019-05-04T19:08:04Z,19.54,1,17.5
2019-05-04T19:13:04Z,19.54,1,17.5
2019-05-04T19:18:04Z,19.54,1,17.5
2019-05-04T19:23:04Z,19.54,1,17.5
2019-05-04T19:28:04Z,19.54,1,17.5
2019-05-04T19:33:04Z,19.54,1,17.5
2019-05-04T19:38:04Z,19.54,1,17.5
2019-05-04T19:43:04Z,19.37,1,17.5
2019-05-04T19:48:04Z,19.37,1,17.5
2019-05-04T19:53:04Z,19.37,1,17.5
2019-05-04T19:58:04Z,19.37,1,17.5
2019-05-04T20:03:04Z,19.37,1,17.5
2019-05-04T20:08:04Z,19.37,1,17.5
2019-05-04T20:13:04Z,19.37,1,17.5
2019-05-04T20:18:04Z,19.37,1,17.5
2019-05-04T20:23:04Z,19.37,1,17.5
2019-05-04T20:28:04Z,19.37,1,17.5
2019-05-04T20:33:04Z,19.37,1,17.5
2019-05-04T20:38:04Z,19.37,1,17.5
2019-05-04T20:43:04Z,19.37,1,17.5
2019-05-04T20:48:04Z,19.37,1,17.5
2019-05-04T20:53:04Z,19.37,1,17.5
2019-05-04T20:58:04Z,19.37,1,17.5
2019-05-04T21:03:04Z,19.37,1,17.5
2019-05-04T21:08:04Z,19.37,1,17.5
2019-05-04T21:13:04Z,19.37,1,17.5
2019-05-04T21:18:04Z,19.37,1,17.5
2019-05-04T21:23:04Z,19.37,1,17.5
2019-05-04T21:28:04Z,19.37,1,17.5
2019-05-04T21:33:04Z,19.37,1,17.5
2019-05-04T21:38:04Z,19.37,1,17.5
2019-05-04T21:43:04Z,19.37,1,17.5
2019-05-04T21:48:04Z,19.37,1,17.5
2019-05-04T21:53:04Z,19.37,1,17.5
2019-05-04T21:58:04Z,19.37,1,17.5
2019-05-04T22:03:04Z,19.37,1,17.5
2019-05-04T22:08:04Z,19.37,1,17.5
2019-05-04T22:13:04Z,19.37,1,17.5
2019-05-04T22:18:04Z,19.37,1,17.5
2019-05-04T22:23:04Z,19.37,1,17.5
2019-05-04T22:28:04Z,19.02,1,17.5
2019-05-04T22:33:04Z,19.02,1,17.5
2019-05-04T22:38:04Z,19.02,1,17.5
2019-05-04T22:43:04Z,19.02,1,17.5
2019-05-04T22:48:04Z,19.02,1,17.5
2019-05-04T22:53:04Z,19.02,1,17.5
2019-05-04T22:58:04Z,19.02,1,17.5
2019-05-04T23:03:04Z,19.02,1,17.5
2019-05-04T23:08:04Z,19.02,1,17.5
2019-05-04T23:13:04Z,19.02,1,17.5
2019-05-04T23:18:04Z,19.02,1,17.5
2019-05-04T23:23:04Z,18.93,1,17.5
2019-05-04T23:28:04Z,18.93,1,17.5
2019-05-04T23:33:04Z,18.93,1,17.5
2019-05-04T23:38:04Z,18.93,1,17.5
2019-05-04T23:43:04Z,18.93,1,17.5
2019-05-04T23:48:04Z,18.93,1,17.5
2019-05-04T23:53:04Z,18.93,1,17.5
2019-05-04T23:58:04Z,18.84,1,17.5
2019-05-05T00:03:04Z,18.84,1,17.5
2019-05-05T00:08:04Z,18.84,1,17.5
2019-05-05T00:13:04Z,18.84,1,17.5
2019-05-05T00:18:04Z,18.84,1,17.5
2019-05-05T00:23:04Z,18.84,1,17.5
